Filename,MD5 Checksum
/Users/eddycolloton/Documents/mitzie_snores/ZOOM0015.WAV,aefd7254cc97f8acaee8834084619e6d
/Users/eddycolloton/Documents/mitzie_snores/ZOOM0014.WAV,54e8b55d2ea9aa90367d457ba15d7889
/Users/eddycolloton/Documents/mitzie_snores/ZOOM0016.WAV,b0f53a0b66c9d6f2391da0f75a0c0646
/Users/eddycolloton/Documents/mitzie_snores/ZOOM0017.WAV,72dbe76ba2894c98bf256242b17da8ef
/Users/eddycolloton/Documents/mitzie_snores/ZOOM0013.WAV,8f9916cb63c20717b732b21b6980dc3d
/Users/eddycolloton/Documents/mitzie_snores/ZOOM0012.WAV,ff11fe07942d7b758ff91939020d24c4
/Users/eddycolloton/Documents/mitzie_snores/ZOOM0011.WAV,686a2e42f60958106f484bcc2de0d9c9
