filename,creatingLibrary_name,creatingLibrary_url,creatingLibrary_version,media_@ref,media_track_0_@type,media_track_0_AudioCount,media_track_0_Audio_Channels_Total,media_track_0_Audio_Codec_List,media_track_0_Audio_Format_List,media_track_0_Audio_Format_WithHint_List,media_track_0_CodecID,media_track_0_CodecID_Compatible,media_track_0_CodecID_String,media_track_0_CodecID_Url,media_track_0_CodecID_Version,media_track_0_CompleteName,media_track_0_Count,media_track_0_DataSize,media_track_0_Duration,media_track_0_Duration_String,media_track_0_Duration_String1,media_track_0_Duration_String2,media_track_0_Duration_String3,media_track_0_Duration_String4,media_track_0_Duration_String5,media_track_0_Encoded_Application,media_track_0_Encoded_Application_String,media_track_0_Encoded_Date,media_track_0_Encoded_Library,media_track_0_Encoded_Library_Name,media_track_0_Encoded_Library_String,media_track_0_FileExtension,media_track_0_FileName,media_track_0_FileNameExtension,media_track_0_FileSize,media_track_0_FileSize_String,media_track_0_FileSize_String1,media_track_0_FileSize_String2,media_track_0_FileSize_String3,media_track_0_FileSize_String4,media_track_0_File_Modified_Date,media_track_0_File_Modified_Date_Local,media_track_0_FolderName,media_track_0_FooterSize,media_track_0_Format,media_track_0_Format_Commercial,media_track_0_Format_Extensions,media_track_0_Format_Profile,media_track_0_Format_String,media_track_0_FrameCount,media_track_0_FrameRate,media_track_0_FrameRate_String,media_track_0_HeaderSize,media_track_0_InternetMediaType,media_track_0_IsStreamable,media_track_0_OtherCount,media_track_0_Other_Codec_List,media_track_0_Other_Format_List,media_track_0_Other_Format_WithHint_List,media_track_0_Other_Language_List,media_track_0_OverallBitRate,media_track_0_OverallBitRate_Mode,media_track_0_OverallBitRate_Mode_String,media_track_0_OverallBitRate_String,media_track_0_StreamCount,media_track_0_StreamKind,media_track_0_StreamKindID,media_track_0_StreamKind_String,media_track_0_StreamSize,media_track_0_StreamSize_Proportion,media_track_0_StreamSize_String,media_track_0_StreamSize_String1,media_track_0_StreamSize_String2,media_track_0_StreamSize_String3,media_track_0_StreamSize_String4,media_track_0_StreamSize_String5,media_track_0_Tagged_Date,media_track_0_VideoCount,media_track_0_Video_Codec_List,media_track_0_Video_Format_List,media_track_0_Video_Format_WithHint_List,media_track_0_extra_com_apple_quicktime_content_identifier,media_track_0_extra_com_apple_quicktime_creationdate,media_track_0_extra_com_apple_quicktime_fullframerateplaybackintent,media_track_0_extra_com_apple_quicktime_livephoto_auto,media_track_0_extra_com_apple_quicktime_livephoto_vitalityscore,media_track_0_extra_com_apple_quicktime_livephoto_vitalityscoringversion,media_track_0_extra_com_apple_quicktime_location_ISO6709,media_track_0_extra_com_apple_quicktime_location_accuracy_horizontal,media_track_0_extra_com_apple_quicktime_make,media_track_0_extra_com_apple_quicktime_model,media_track_0_extra_com_apple_quicktime_software,media_track_1_@type,media_track_1_BitDepth,media_track_1_BitDepth_String,media_track_1_BitRate,media_track_1_BitRate_Mode,media_track_1_BitRate_Mode_String,media_track_1_BitRate_String,media_track_1_BitsPixel_Frame,media_track_1_Channels,media_track_1_Channels_String,media_track_1_ChromaSubsampling,media_track_1_ChromaSubsampling_String,media_track_1_CodecID,media_track_1_CodecID_Info,media_track_1_CodecID_Url,media_track_1_ColorSpace,media_track_1_Compression_Mode,media_track_1_Compression_Mode_String,media_track_1_Count,media_track_1_Delay,media_track_1_Delay_DropFrame,media_track_1_Delay_Settings,media_track_1_Delay_Source,media_track_1_Delay_Source_String,media_track_1_Delay_String,media_track_1_Delay_String1,media_track_1_Delay_String2,media_track_1_Delay_String3,media_track_1_Delay_String4,media_track_1_Delay_String5,media_track_1_DisplayAspectRatio,media_track_1_DisplayAspectRatio_String,media_track_1_Duration,media_track_1_Duration_String,media_track_1_Duration_String1,media_track_1_Duration_String2,media_track_1_Duration_String3,media_track_1_Duration_String4,media_track_1_Duration_String5,media_track_1_Encoded_Date,media_track_1_Encoded_Library,media_track_1_Encoded_Library_Name,media_track_1_Encoded_Library_Settings,media_track_1_Encoded_Library_String,media_track_1_Encoded_Library_Version,media_track_1_Format,media_track_1_Format_Commercial,media_track_1_Format_Info,media_track_1_Format_Level,media_track_1_Format_Profile,media_track_1_Format_Settings,media_track_1_Format_Settings_CABAC,media_track_1_Format_Settings_CABAC_String,media_track_1_Format_Settings_Mode,media_track_1_Format_Settings_ModeExtension,media_track_1_Format_Settings_RefFrames,media_track_1_Format_Settings_RefFrames_String,media_track_1_Format_String,media_track_1_Format_Tier,media_track_1_Format_Url,media_track_1_Format_Version,media_track_1_FrameCount,media_track_1_FrameRate,media_track_1_FrameRate_Den,media_track_1_FrameRate_Maximum,media_track_1_FrameRate_Maximum_String,media_track_1_FrameRate_Minimum,media_track_1_FrameRate_Minimum_String,media_track_1_FrameRate_Mode,media_track_1_FrameRate_Mode_Original,media_track_1_FrameRate_Mode_String,media_track_1_FrameRate_Num,media_track_1_FrameRate_String,media_track_1_Height,media_track_1_Height_CleanAperture,media_track_1_Height_CleanAperture_String,media_track_1_Height_String,media_track_1_ID,media_track_1_ID_String,media_track_1_InternetMediaType,media_track_1_PixelAspectRatio,media_track_1_PixelAspectRatio_CleanAperture,media_track_1_Rotation,media_track_1_Rotation_String,media_track_1_Sampled_Height,media_track_1_Sampled_Width,media_track_1_SamplesPerFrame,media_track_1_SamplingCount,media_track_1_SamplingRate,media_track_1_SamplingRate_String,media_track_1_ScanType,media_track_1_ScanType_String,media_track_1_Source_Duration,media_track_1_Source_Duration_String,media_track_1_Source_Duration_String1,media_track_1_Source_Duration_String2,media_track_1_Source_Duration_String3,media_track_1_Source_Duration_String4,media_track_1_Source_Duration_String5,media_track_1_Source_FrameCount,media_track_1_Source_StreamSize,media_track_1_Source_StreamSize_Proportion,media_track_1_Source_StreamSize_String,media_track_1_Source_StreamSize_String1,media_track_1_Source_StreamSize_String2,media_track_1_Source_StreamSize_String3,media_track_1_Source_StreamSize_String4,media_track_1_Source_StreamSize_String5,media_track_1_StreamCount,media_track_1_StreamKind,media_track_1_StreamKindID,media_track_1_StreamKind_String,media_track_1_StreamOrder,media_track_1_StreamSize,media_track_1_StreamSize_Proportion,media_track_1_StreamSize_String,media_track_1_StreamSize_String1,media_track_1_StreamSize_String2,media_track_1_StreamSize_String3,media_track_1_StreamSize_String4,media_track_1_StreamSize_String5,media_track_1_Tagged_Date,media_track_1_Title,media_track_1_Width,media_track_1_Width_CleanAperture,media_track_1_Width_CleanAperture_String,media_track_1_Width_String,media_track_1_colour_description_present,media_track_1_colour_description_present_Source,media_track_1_colour_primaries,media_track_1_colour_primaries_Source,media_track_1_colour_range,media_track_1_colour_range_Source,media_track_1_extra_CodecConfigurationBox,media_track_1_extra_Metas,media_track_1_matrix_coefficients,media_track_1_matrix_coefficients_Source,media_track_1_transfer_characteristics,media_track_1_transfer_characteristics_Source,media_track_2_@type,media_track_2_AlternateGroup,media_track_2_AlternateGroup_String,media_track_2_BitDepth,media_track_2_BitDepth_String,media_track_2_BitRate,media_track_2_BitRate_Mode,media_track_2_BitRate_Mode_String,media_track_2_BitRate_String,media_track_2_ChannelLayout,media_track_2_ChannelPositions,media_track_2_ChannelPositions_String2,media_track_2_Channels,media_track_2_Channels_String,media_track_2_CodecID,media_track_2_Compression_Mode,media_track_2_Compression_Mode_String,media_track_2_Count,media_track_2_Default,media_track_2_Default_String,media_track_2_Delay,media_track_2_Delay_DropFrame,media_track_2_Delay_Source,media_track_2_Delay_Source_String,media_track_2_Delay_String,media_track_2_Delay_String1,media_track_2_Delay_String2,media_track_2_Delay_String3,media_track_2_Delay_String5,media_track_2_Duration,media_track_2_Duration_String,media_track_2_Duration_String1,media_track_2_Duration_String2,media_track_2_Duration_String3,media_track_2_Duration_String5,media_track_2_Encoded_Date,media_track_2_Format,media_track_2_Format_AdditionalFeatures,media_track_2_Format_Commercial,media_track_2_Format_Info,media_track_2_Format_Settings,media_track_2_Format_Settings_Endianness,media_track_2_Format_Settings_SBR,media_track_2_Format_Settings_SBR_String,media_track_2_Format_Settings_Sign,media_track_2_Format_String,media_track_2_FrameCount,media_track_2_FrameRate,media_track_2_FrameRate_String,media_track_2_ID,media_track_2_ID_String,media_track_2_SamplesPerFrame,media_track_2_SamplingCount,media_track_2_SamplingRate,media_track_2_SamplingRate_String,media_track_2_Source_Duration,media_track_2_Source_Duration_LastFrame,media_track_2_Source_Duration_LastFrame_String,media_track_2_Source_Duration_LastFrame_String1,media_track_2_Source_Duration_LastFrame_String2,media_track_2_Source_Duration_LastFrame_String3,media_track_2_Source_Duration_LastFrame_String5,media_track_2_Source_Duration_String,media_track_2_Source_Duration_String1,media_track_2_Source_Duration_String2,media_track_2_Source_Duration_String3,media_track_2_Source_Duration_String5,media_track_2_Source_FrameCount,media_track_2_Source_StreamSize,media_track_2_Source_StreamSize_Proportion,media_track_2_Source_StreamSize_String,media_track_2_Source_StreamSize_String1,media_track_2_Source_StreamSize_String2,media_track_2_Source_StreamSize_String3,media_track_2_Source_StreamSize_String4,media_track_2_Source_StreamSize_String5,media_track_2_StreamCount,media_track_2_StreamKind,media_track_2_StreamKindID,media_track_2_StreamKind_String,media_track_2_StreamOrder,media_track_2_StreamSize,media_track_2_StreamSize_Proportion,media_track_2_StreamSize_String,media_track_2_StreamSize_String1,media_track_2_StreamSize_String2,media_track_2_StreamSize_String3,media_track_2_StreamSize_String4,media_track_2_StreamSize_String5,media_track_2_Tagged_Date,media_track_2_Title,media_track_2_Video_Delay,media_track_2_Video_Delay_String3,media_track_2_Video_Delay_String5,media_track_3_@type,media_track_3_@typeorder,media_track_3_CodecID,media_track_3_Count,media_track_3_Default,media_track_3_Default_String,media_track_3_Duration,media_track_3_Duration_String,media_track_3_Duration_String1,media_track_3_Duration_String2,media_track_3_Duration_String3,media_track_3_Duration_String4,media_track_3_Duration_String5,media_track_3_Format,media_track_3_Format_Commercial,media_track_3_Format_String,media_track_3_FrameCount,media_track_3_FrameRate,media_track_3_FrameRate_Den,media_track_3_FrameRate_Num,media_track_3_FrameRate_String,media_track_3_ID,media_track_3_ID_String,media_track_3_Language,media_track_3_Language_String,media_track_3_Language_String1,media_track_3_Language_String2,media_track_3_Language_String3,media_track_3_Language_String4,media_track_3_Source_Duration,media_track_3_Source_Duration_String,media_track_3_Source_Duration_String1,media_track_3_Source_Duration_String2,media_track_3_Source_Duration_String3,media_track_3_Source_Duration_String5,media_track_3_Source_FrameCount,media_track_3_Source_StreamSize,media_track_3_Source_StreamSize_String,media_track_3_Source_StreamSize_String1,media_track_3_Source_StreamSize_String2,media_track_3_Source_StreamSize_String3,media_track_3_Source_StreamSize_String4,media_track_3_StreamCount,media_track_3_StreamKind,media_track_3_StreamKindID,media_track_3_StreamKindPos,media_track_3_StreamKind_String,media_track_3_StreamOrder,media_track_3_StreamSize,media_track_3_StreamSize_String,media_track_3_StreamSize_String1,media_track_3_StreamSize_String2,media_track_3_StreamSize_String3,media_track_3_StreamSize_String4,media_track_3_TimeCode_DropFrame,media_track_3_TimeCode_FirstFrame,media_track_3_TimeCode_LastFrame,media_track_3_TimeCode_Stripped,media_track_3_TimeCode_Stripped_String,media_track_3_Title,media_track_3_Type,media_track_3_extra_Encoded_Date,media_track_3_extra_Tagged_Date,media_track_4_@type,media_track_4_@typeorder,media_track_4_BitRate_Mode,media_track_4_BitRate_Mode_String,media_track_4_CodecID,media_track_4_Count,media_track_4_Duration,media_track_4_Duration_String,media_track_4_Duration_String1,media_track_4_Duration_String2,media_track_4_Duration_String3,media_track_4_Duration_String5,media_track_4_Format,media_track_4_Format_Commercial,media_track_4_Format_String,media_track_4_FrameCount,media_track_4_ID,media_track_4_ID_String,media_track_4_Source_Duration,media_track_4_Source_Duration_String,media_track_4_Source_Duration_String1,media_track_4_Source_Duration_String2,media_track_4_Source_Duration_String3,media_track_4_Source_Duration_String5,media_track_4_Source_FrameCount,media_track_4_Source_StreamSize,media_track_4_Source_StreamSize_String,media_track_4_Source_StreamSize_String1,media_track_4_Source_StreamSize_String2,media_track_4_Source_StreamSize_String3,media_track_4_Source_StreamSize_String4,media_track_4_StreamCount,media_track_4_StreamKind,media_track_4_StreamKindID,media_track_4_StreamKindPos,media_track_4_StreamKind_String,media_track_4_StreamOrder,media_track_4_StreamSize,media_track_4_StreamSize_String,media_track_4_StreamSize_String1,media_track_4_StreamSize_String2,media_track_4_StreamSize_String3,media_track_4_StreamSize_String4,media_track_4_Title,media_track_4_Type,media_track_4_extra_Encoded_Date,media_track_4_extra_Tagged_Date,media_track_5_@type,media_track_5_@typeorder,media_track_5_CodecID,media_track_5_Count,media_track_5_Duration,media_track_5_Duration_String,media_track_5_Duration_String1,media_track_5_Duration_String2,media_track_5_Duration_String3,media_track_5_Duration_String5,media_track_5_Format,media_track_5_Format_Commercial,media_track_5_Format_String,media_track_5_ID,media_track_5_ID_String,media_track_5_Source_Duration,media_track_5_Source_Duration_String,media_track_5_Source_Duration_String1,media_track_5_Source_Duration_String2,media_track_5_Source_Duration_String3,media_track_5_Source_Duration_String5,media_track_5_Source_StreamSize,media_track_5_Source_StreamSize_String,media_track_5_Source_StreamSize_String1,media_track_5_Source_StreamSize_String2,media_track_5_Source_StreamSize_String3,media_track_5_Source_StreamSize_String4,media_track_5_StreamCount,media_track_5_StreamKind,media_track_5_StreamKindID,media_track_5_StreamKindPos,media_track_5_StreamKind_String,media_track_5_StreamOrder,media_track_5_StreamSize,media_track_5_StreamSize_String,media_track_5_StreamSize_String1,media_track_5_StreamSize_String2,media_track_5_StreamSize_String3,media_track_5_StreamSize_String4,media_track_5_Title,media_track_5_Type,media_track_5_extra_Encoded_Date,media_track_5_extra_Source_Delay,media_track_5_extra_Source_Delay_Source,media_track_5_extra_Tagged_Date
audio_file.mp3,MediaInfoLib,https://mediaarea.net/MediaInfo,24.12,/Users/eddycolloton/Downloads/example_dir/audio_file.mp3,General,1,2,MPEG Audio,MPEG Audio,MPEG Audio,N/A,N/A,N/A,N/A,N/A,/Users/eddycolloton/Downloads/example_dir/audio_file.mp3,349,N/A,485.880,8 min 5 s,8 min 5 s 880 ms,8 min 5 s,00:08:05.880,N/A,00:08:05.880,N/A,N/A,N/A,LAME3.101 (beta 2),N/A,LAME3.101 (beta 2),mp3,audio_file,audio_file.mp3,19435200,18.5 MiB,19 MiB,19 MiB,18.5 MiB,18.53 MiB,2025-04-04 16:36:55 UTC,2025-04-04 10:36:55,/Users/eddycolloton/Downloads/example_dir,N/A,MPEG Audio,MPEG Audio,m1a mpa mpa1 mp1 m2a mpa2 mp2 mp3,N/A,MPEG Audio,N/A,N/A,N/A,N/A,audio/mpeg,N/A,N/A,N/A,N/A,N/A,N/A,320000,CBR,Constant,320 kb/s,1,General,0,General,0,0.00000,0.00 Byte (0%), Byte0,0.0 Byte,0.00 Byte,0.000 Byte,0.00 Byte (0%),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Audio,N/A,N/A,320000,CBR,Constant,320 kb/s,N/A,2,2 channels,N/A,N/A,N/A,N/A,N/A,N/A,Lossy,Lossy,285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,485.880,8 min 5 s,8 min 5 s 880 ms,8 min 5 s,00:08:05.880,N/A,00:08:05.880,N/A,LAME3.101 (beta 2),N/A,N/A,LAME3.101 (beta 2),N/A,MPEG Audio,MPEG Audio,N/A,N/A,Layer 3,Joint stereo / MS Stereo,N/A,N/A,Joint stereo,MS Stereo,N/A,N/A,MPEG Audio,N/A,N/A,1,20245,41.667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.667 FPS (1152 SPF),N/A,N/A,N/A,N/A,N/A,N/A,audio/mpeg,N/A,N/A,N/A,N/A,N/A,N/A,1152,23322240,48000,48.0 kHz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,Audio,0,Audio,N/A,19435200,1.00000,18.5 MiB (100%),19 MiB,19 MiB,18.5 MiB,18.53 MiB,18.5 MiB (100%),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
video_file_01.MOV,MediaInfoLib,https://mediaarea.net/MediaInfo,24.12,/Users/eddycolloton/Downloads/example_dir/video_file_01.MOV,General,1,1,PCM,PCM,PCM,qt  ,qt  ,qt   0000.00 (qt  ),http://www.apple.com/quicktime/download/standalone.html,0000.00,/Users/eddycolloton/Downloads/example_dir/video_file_01.MOV,360,3927048,1.873,1 s 873 ms,1 s 873 ms,1 s 873 ms,00:00:01.873,00:00:01:21,00:00:01.873 (00:00:01:21),N/A,N/A,2025-04-08 16:52:46 UTC,Apple QuickTime,Apple QuickTime,Apple QuickTime,MOV,video_file_01,video_file_01.MOV,3935450,3.75 MiB,4 MiB,3.8 MiB,3.75 MiB,3.753 MiB,2025-04-09 01:35:50 UTC,2025-04-08 19:35:50,/Users/eddycolloton/Downloads/example_dir,8374,MPEG-4,MPEG-4,braw mov mp4 m4v m4a m4b m4p m4r 3ga 3gpa 3gpp 3gp 3gpp2 3g2 k3g jpm jpx mqv ismv isma ismt f4a f4b f4v,QuickTime,MPEG-4,43,22.222,22.222 FPS,28,video/mp4,No,3,mebx / mebx / mebx,mebx / mebx / mebx,mebx / mebx / mebx,N/A,16809183,N/A,N/A,16.8 Mb/s,1,General,0,General,148835,0.03782,145 KiB (4%),145 KiB,145 KiB,145 KiB,145.3 KiB,145 KiB (4%),2025-04-08 16:52:46 UTC,1,HEVC,HEVC,HEVC,8FDFC488-8CFC-49F0-A2F3-36672DDC52E7,2025-04-08T10:52:32-0600,1,1,0.940,4,+39.7364-104.9888+1604.273/,30.919594,Apple,iPhone 12 Pro,18.3.2,Video,8,8 bits,14972597,N/A,N/A,15.0 Mb/s,0.244,N/A,N/A,4:2:0,4:2:0,hvc1,High Efficiency Video Coding,http://www.itu.int/,YUV,N/A,N/A,392,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.333,4:3,1.873,1 s 873 ms,1 s 873 ms,1 s 873 ms,00:00:01.873,00:00:01:21,00:00:01.873 (00:00:01:21),2025-04-08 16:52:46 UTC,N/A,N/A,N/A,N/A,N/A,HEVC,HEVC,High Efficiency Video Coding,5,Main,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HEVC,Main,http://www.itu.int,N/A,43,22.222,N/A,30.000,30.000 FPS,7.407,7.407 FPS,VFR,N/A,Variable,N/A,22.222 FPS,1440,1308,1 308 pixels,1 440 pixels,1,1,video/H265,1.000,0.000,90.000,90°,1440,1920,N/A,N/A,N/A,N/A,N/A,N/A,1.980,1 s 980 ms,1 s 980 ms,1 s 980 ms,00:00:01.980,00:00:02:00,00:00:01.980 (00:00:02:00),44,3755287,0.95422,3.58 MiB (95%),4 MiB,3.6 MiB,3.58 MiB,3.581 MiB,3.58 MiB (95%),1,Video,0,Video,0,3621533,0.92023,3.45 MiB (92%),3 MiB,3.5 MiB,3.45 MiB,3.454 MiB,3.45 MiB (92%),2025-04-08 16:52:46 UTC,Core Media Video,1920,1744,1 744 pixels,1 920 pixels,Yes,Container / Stream,Display P3,Container / Stream,Full,Stream,hvcC,"3,4,5",BT.601,Container / Stream,BT.709,Container / Stream,Audio,N/A,N/A,16,16 bits,705600,CBR,Constant,705.6 kb/s,N/A,N/A,N/A,1,1 channel,lpcm,N/A,N/A,285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.872,1 s 872 ms,1 s 872 ms,1 s 872 ms,00:00:01.872,00:00:01.872,2025-04-08 16:52:46 UTC,PCM,N/A,PCM,N/A,Little / Signed,Little,N/A,N/A,Signed,PCM,N/A,N/A,N/A,2,2,N/A,82555,44100,44.1 kHz,1.874,N/A,N/A,N/A,N/A,N/A,N/A,1 s 874 ms,1 s 874 ms,1 s 874 ms,00:00:01.874,00:00:01.874,N/A,165302,0.04200,161 KiB (4%),161 KiB,161 KiB,161 KiB,161.4 KiB,161 KiB (4%),1,Audio,0,Audio,1,165082,0.04195,161 KiB (4%),161 KiB,161 KiB,161 KiB,161.2 KiB,161 KiB (4%),2025-04-08 16:52:46 UTC,Core Media Audio,N/A,N/A,N/A,Other,1,mebx,195,N/A,N/A,1.873,1 s 873 ms,1 s 873 ms,1 s 873 ms,00:00:01.873,N/A,00:00:01.873,mebx,mebx,mebx,1,N/A,N/A,N/A,N/A,3,3,N/A,N/A,N/A,N/A,N/A,N/A,1.980,1 s 980 ms,1 s 980 ms,1 s 980 ms,00:00:01.980,00:00:01.980,1,10,10.0 Bytes,10 Bytes,10 Bytes,10.0 Bytes,10.00 Bytes,3,Other,0,1,Other,2,10,10.0 Bytes,10 Bytes,10 Bytes,10.0 Bytes,10.00 Bytes,N/A,N/A,N/A,N/A,N/A,Core Media Metadata,meta,2025-04-08 16:52:46 UTC,2025-04-08 16:52:46 UTC,Other,2,CBR,Constant,mebx,195,1.873,1 s 873 ms,1 s 873 ms,1 s 873 ms,00:00:01.873,00:00:01.873,mebx,mebx,mebx,43,4,4,1.980,1 s 980 ms,1 s 980 ms,1 s 980 ms,00:00:01.980,00:00:01.980,44,6336,6.19 KiB,6 KiB,6.2 KiB,6.19 KiB,6.188 KiB,3,Other,1,2,Other,3,6192,6.05 KiB,6 KiB,6.0 KiB,6.05 KiB,6.047 KiB,Core Media Metadata,meta,2025-04-08 16:52:46 UTC,2025-04-08 16:52:46 UTC,Other,3,mebx,197,1.580,1 s 580 ms,1 s 580 ms,1 s 580 ms,00:00:01.580,00:00:01.580,mebx,mebx,mebx,5,5,0.002,2 ms,2 ms,2 ms,00:00:00.002,00:00:00.002,105,105 Bytes,105 Bytes,105 Bytes,105 Bytes,105.0 Bytes,3,Other,2,3,Other,4,99540,97.2 KiB,97 KiB,97 KiB,97.2 KiB,97.21 KiB,Core Media Metadata,meta,2025-04-08 16:52:46 UTC,1578,Container,2025-04-08 16:52:46 UTC
